GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC52,HC01_MOE_VC52,HC02_EST_VC52,HC02_MOE_VC52,HC03_EST_VC52,HC03_MOE_VC52,HC01_EST_VC53,HC01_MOE_VC53,HC02_EST_VC53,HC02_MOE_VC53,HC03_EST_VC53,HC03_MOE_VC53,HC01_EST_VC54,HC01_MOE_VC54,HC02_EST_VC54,HC02_MOE_VC54,HC03_EST_VC54,HC03_MOE_VC54,HC01_EST_VC55,HC01_MOE_VC55,HC02_EST_VC55,HC02_MOE_VC55,HC03_EST_VC55,HC03_MOE_VC55,HC01_EST_VC56,HC01_MOE_VC56,HC02_EST_VC56,HC02_MOE_VC56,HC03_EST_VC56,HC03_MOE_VC56,HC01_EST_VC57,HC01_MOE_VC57,HC02_EST_VC57,HC02_MOE_VC57,HC03_EST_VC57,HC03_MOE_VC57,HC01_EST_VC58,HC01_MOE_VC58,HC02_EST_VC58,HC02_MOE_VC58,HC03_EST_VC58,HC03_MOE_VC58,HC01_EST_VC59,HC01_MOE_VC59,HC02_EST_VC59,HC02_MOE_VC59,HC03_EST_VC59,HC03_MOE_VC59
1400000US48201342900,48201342900,"Census Tract 3429, Harris County, Texas",5924,455,982,603,16.6,9.8,207,197,,,,,1087,597,,,,,1087,597,,,,,1504,673,,,,,1597,693,,,,,2289,621,,,,,3139,625,,,,,3832,654,,,,
1400000US48201343000,48201343000,"Census Tract 3430, Harris County, Texas",7770,600,1371,621,17.6,7.6,335,217,,,,,1626,687,,,,,2227,808,,,,,2553,791,,,,,2598,796,,,,,4352,854,,,,,5660,802,,,,,6480,739,,,,
1400000US48201343100,48201343100,"Census Tract 3431, Harris County, Texas",4643,442,260,186,5.6,4,143,98,,,,,277,192,,,,,384,198,,,,,609,219,,,,,647,219,,,,,1811,420,,,,,2793,410,,,,,3417,395,,,,
1400000US48201343200,48201343200,"Census Tract 3432, Harris County, Texas",5145,275,95,79,1.8,1.6,78,75,,,,,158,97,,,,,197,101,,,,,309,128,,,,,442,166,,,,,1090,370,,,,,2593,495,,,,,3113,461,,,,
1400000US48201343301,48201343301,"Census Tract 3433.01, Harris County, Texas",4651,319,339,201,7.3,4.4,140,152,,,,,355,203,,,,,872,423,,,,,977,431,,,,,1224,488,,,,,1415,520,,,,,1999,533,,,,,2856,503,,,,
1400000US48201343302,48201343302,"Census Tract 3433.02, Harris County, Texas",4907,431,96,61,2,1.3,16,18,,,,,209,111,,,,,226,116,,,,,304,145,,,,,479,253,,,,,1230,511,,,,,1877,490,,,,,2629,536,,,,
1400000US48201343600,48201343600,"Census Tract 3436, Harris County, Texas",3200,342,551,277,17.2,8.3,201,107,,,,,678,294,,,,,781,304,,,,,1013,369,,,,,1329,330,,,,,1805,332,,,,,2230,356,,,,,2459,340,,,,
1400000US48201343700,48201343700,"Census Tract 3437, Harris County, Texas",3168,312,548,216,17.3,6.6,233,138,,,,,971,308,,,,,1177,354,,,,,1415,370,,,,,1533,372,,,,,1994,404,,,,,2438,382,,,,,2743,345,,,,
1400000US48201350100,48201350100,"Census Tract 3501, Harris County, Texas",16531,1321,1178,747,7.1,4.5,389,316,,,,,1606,749,,,,,1973,820,,,,,3262,1379,,,,,3446,1355,,,,,6680,1666,,,,,8291,1623,,,,,11038,1788,,,,
1400000US48201350200,48201350200,"Census Tract 3502, Harris County, Texas",8779,726,1097,768,12.5,8.8,86,74,,,,,1141,771,,,,,1790,809,,,,,2130,814,,,,,2652,883,,,,,4443,1140,,,,,5702,1096,,,,,7397,824,,,,
1400000US48201350300,48201350300,"Census Tract 3503, Harris County, Texas",6580,448,353,332,5.4,5.1,236,302,,,,,353,332,,,,,379,334,,,,,409,336,,,,,612,403,,,,,2369,828,,,,,3171,874,,,,,4119,909,,,,
1400000US48201350400,48201350400,"Census Tract 3504, Harris County, Texas",6334,502,909,383,14.4,6,353,253,,,,,1197,397,,,,,1412,420,,,,,1833,462,,,,,2276,494,,,,,4177,613,,,,,5024,608,,,,,5525,582,,,,
1400000US48201350500,48201350500,"Census Tract 3505, Harris County, Texas",7698,520,1625,668,21.1,8.4,371,261,,,,,2305,680,,,,,2752,695,,,,,3468,671,,,,,3620,698,,,,,5350,656,,,,,6908,647,,,,,7266,614,,,,
1400000US48201350601,48201350601,"Census Tract 3506.01, Harris County, Texas",4319,293,189,122,4.4,2.8,30,34,,,,,248,124,,,,,453,222,,,,,586,274,,,,,716,303,,,,,1348,341,,,,,1977,429,,,,,2683,405,,,,
1400000US48201350602,48201350602,"Census Tract 3506.02, Harris County, Texas",9062,674,448,296,4.9,3.2,394,299,,,,,782,366,,,,,866,375,,,,,1098,442,,,,,1206,435,,,,,2684,609,,,,,4302,742,,,,,5151,782,,,,
1400000US48201350700,48201350700,"Census Tract 3507, Harris County, Texas",2341,239,143,99,6.1,4.2,18,20,,,,,143,99,,,,,150,99,,,,,206,110,,,,,213,111,,,,,629,199,,,,,1356,247,,,,,1782,259,,,,
1400000US48201350801,48201350801,"Census Tract 3508.01, Harris County, Texas",5057,510,720,416,14.2,7.9,401,330,,,,,894,434,,,,,1012,446,,,,,1256,423,,,,,1291,426,,,,,2066,476,,,,,3486,551,,,,,3983,571,,,,
1400000US48201350802,48201350802,"Census Tract 3508.02, Harris County, Texas",7916,798,613,394,7.7,4.7,267,275,,,,,907,448,,,,,1339,568,,,,,1614,610,,,,,2004,674,,,,,2977,690,,,,,4162,670,,,,,4748,731,,,,
1400000US48201410100,48201410100,"Census Tract 4101, Harris County, Texas",4145,305,1128,387,27.2,8.3,545,237,,,,,1558,424,,,,,1640,428,,,,,1880,413,,,,,1942,400,,,,,2182,383,,,,,2609,379,,,,,2876,368,,,,
1400000US48201410200,48201410200,"Census Tract 4102, Harris County, Texas",5458,705,322,324,5.9,5.4,220,273,,,,,452,349,,,,,529,392,,,,,707,454,,,,,784,472,,,,,1125,570,,,,,1664,664,,,,,2097,686,,,,
1400000US48201410300,48201410300,"Census Tract 4103, Harris County, Texas",2635,240,274,185,10.4,6.6,128,85,,,,,336,194,,,,,428,207,,,,,507,213,,,,,507,213,,,,,677,216,,,,,850,220,,,,,1198,294,,,,
1400000US48201410401,48201410401,"Census Tract 4104.01, Harris County, Texas",4047,354,213,150,5.3,3.7,48,55,,,,,213,150,,,,,213,150,,,,,382,257,,,,,382,257,,,,,668,311,,,,,777,323,,,,,1011,315,,,,
1400000US48201410402,48201410402,"Census Tract 4104.02, Harris County, Texas",2433,285,253,144,10.4,5.4,86,45,,,,,306,150,,,,,346,156,,,,,469,194,,,,,495,196,,,,,767,221,,,,,952,252,,,,,1206,256,,,,
1400000US48201410500,48201410500,"Census Tract 4105, Harris County, Texas",4546,513,226,114,5,2.6,70,48,,,,,327,152,,,,,392,165,,,,,725,326,,,,,834,430,,,,,1248,467,,,,,1440,470,,,,,1748,470,,,,
1400000US48201410600,48201410600,"Census Tract 4106, Harris County, Texas",3719,370,241,129,6.5,3.2,180,125,,,,,341,155,,,,,386,165,,,,,485,180,,,,,518,188,,,,,708,248,,,,,1002,300,,,,,1453,327,,,,
1400000US48201410701,48201410701,"Census Tract 4107.01, Harris County, Texas",4175,390,589,269,14.1,5.6,404,238,,,,,728,299,,,,,757,300,,,,,832,310,,,,,989,354,,,,,1513,397,,,,,2038,402,,,,,2827,386,,,,
1400000US48201410702,48201410702,"Census Tract 4107.02, Harris County, Texas",2554,240,622,205,24.4,7.2,348,139,,,,,695,210,,,,,816,211,,,,,888,218,,,,,903,217,,,,,1214,223,,,,,1411,237,,,,,1749,282,,,,
1400000US48201410800,48201410800,"Census Tract 4108, Harris County, Texas",4057,450,540,171,13.3,4.7,339,137,,,,,729,215,,,,,759,217,,,,,810,216,,,,,929,239,,,,,1272,266,,,,,1765,268,,,,,2259,354,,,,
1400000US48201410900,48201410900,"Census Tract 4109, Harris County, Texas",2636,297,316,212,12,7.5,113,81,,,,,338,215,,,,,338,215,,,,,555,284,,,,,603,284,,,,,851,301,,,,,1151,310,,,,,1337,297,,,,
1400000US48201411000,48201411000,"Census Tract 4110, Harris County, Texas",5094,478,466,180,9.1,3.5,207,109,,,,,557,218,,,,,623,225,,,,,747,246,,,,,788,250,,,,,906,267,,,,,1325,299,,,,,1936,311,,,,
1400000US48201411100,48201411100,"Census Tract 4111, Harris County, Texas",3639,393,169,131,4.6,3.5,155,129,,,,,260,156,,,,,272,158,,,,,309,163,,,,,358,173,,,,,545,217,,,,,863,319,,,,,1092,334,,,,
1400000US48201411200,48201411200,"Census Tract 4112, Harris County, Texas",1888,154,107,68,5.7,3.7,82,65,,,,,120,69,,,,,120,69,,,,,126,68,,,,,151,68,,,,,213,72,,,,,300,91,,,,,468,126,,,,
1400000US48201411300,48201411300,"Census Tract 4113, Harris County, Texas",3379,367,392,192,11.6,5.2,161,107,,,,,407,194,,,,,462,183,,,,,558,198,,,,,648,221,,,,,825,255,,,,,1156,318,,,,,1569,351,,,,
1400000US48201411400,48201411400,"Census Tract 4114, Harris County, Texas",2728,280,58,49,2.1,1.8,24,38,,,,,66,51,,,,,141,73,,,,,141,73,,,,,154,74,,,,,223,91,,,,,389,161,,,,,519,211,,,,
1400000US48201411501,48201411501,"Census Tract 4115.01, Harris County, Texas",5851,537,431,214,7.4,3.6,358,200,,,,,444,213,,,,,690,334,,,,,789,329,,,,,939,360,,,,,1381,411,,,,,2001,510,,,,,2768,535,,,,
1400000US48201411502,48201411502,"Census Tract 4115.02, Harris County, Texas",3695,439,180,136,4.9,3.6,154,131,,,,,193,137,,,,,215,140,,,,,274,136,,,,,274,136,,,,,582,219,,,,,1040,359,,,,,1712,445,,,,
1400000US48201411600,48201411600,"Census Tract 4116, Harris County, Texas",2481,284,62,56,2.5,2.3,62,56,,,,,62,56,,,,,96,77,,,,,228,210,,,,,228,210,,,,,375,232,,,,,437,247,,,,,525,262,,,,
1400000US48201411700,48201411700,"Census Tract 4117, Harris County, Texas",2823,308,210,96,7.4,3.4,120,79,,,,,372,152,,,,,417,156,,,,,436,158,,,,,450,158,,,,,904,273,,,,,1512,339,,,,,1839,352,,,,
1400000US48201411800,48201411800,"Census Tract 4118, Harris County, Texas",4975,385,153,112,3.1,2.2,73,75,,,,,327,147,,,,,366,160,,,,,493,182,,,,,507,184,,,,,825,245,,,,,1380,395,,,,,1561,401,,,,
1400000US48201411900,48201411900,"Census Tract 4119, Harris County, Texas",3430,338,205,135,6,3.9,47,56,,,,,360,169,,,,,377,163,,,,,460,186,,,,,553,206,,,,,624,208,,,,,1036,322,,,,,1244,360,,,,
1400000US48201412000,48201412000,"Census Tract 4120, Harris County, Texas",3564,257,216,124,6.1,3.5,180,92,,,,,224,125,,,,,304,180,,,,,357,186,,,,,357,186,,,,,449,196,,,,,612,205,,,,,750,238,,,,
1400000US48201412100,48201412100,"Census Tract 4121, Harris County, Texas",0,13,0,13,,,0,13,,,,,0,13,,,,,0,13,,,,,0,13,,,,,0,13,,,,,0,13,,,,,0,13,,,,,0,13,,,,
1400000US48201412200,48201412200,"Census Tract 4122, Harris County, Texas",5573,602,449,227,8.1,4.1,237,147,,,,,508,237,,,,,539,246,,,,,606,254,,,,,660,275,,,,,1223,337,,,,,1685,385,,,,,1898,408,,,,
1400000US48201412300,48201412300,"Census Tract 4123, Harris County, Texas",6917,307,356,263,5.1,3.8,269,247,,,,,371,265,,,,,371,265,,,,,371,265,,,,,388,262,,,,,715,346,,,,,1070,453,,,,,1254,475,,,,
1400000US48201412400,48201412400,"Census Tract 4124, Harris County, Texas",4613,213,30,29,0.7,0.6,20,23,,,,,77,73,,,,,104,83,,,,,128,88,,,,,138,90,,,,,365,147,,,,,584,215,,,,,814,276,,,,
1400000US48201412500,48201412500,"Census Tract 4125, Harris County, Texas",1746,119,141,59,8.1,3.4,89,48,,,,,151,58,,,,,167,58,,,,,214,64,,,,,232,67,,,,,402,97,,,,,483,100,,,,,586,121,,,,
1400000US48201412600,48201412600,"Census Tract 4126, Harris County, Texas",4053,252,28,43,0.7,1,28,43,,,,,91,78,,,,,312,151,,,,,331,153,,,,,331,153,,,,,443,207,,,,,556,217,,,,,764,237,,,,
1400000US48201412700,48201412700,"Census Tract 4127, Harris County, Texas",3421,207,178,109,5.2,3.2,117,97,,,,,209,119,,,,,221,118,,,,,385,232,,,,,395,232,,,,,638,250,,,,,881,262,,,,,1128,293,,,,
1400000US48201412800,48201412800,"Census Tract 4128, Harris County, Texas",5345,381,17,19,0.3,0.3,9,15,,,,,17,19,,,,,105,90,,,,,148,106,,,,,188,118,,,,,356,159,,,,,674,196,,,,,1347,376,,,,
1400000US48201412900,48201412900,"Census Tract 4129, Harris County, Texas",4568,562,350,231,7.7,5,290,210,,,,,497,288,,,,,537,304,,,,,1262,452,,,,,1276,454,,,,,1808,456,,,,,2468,405,,,,,3178,604,,,,
1400000US48201413000,48201413000,"Census Tract 4130, Harris County, Texas",4037,378,73,53,1.8,1.3,65,51,,,,,102,71,,,,,102,71,,,,,142,88,,,,,150,89,,,,,392,140,,,,,487,166,,,,,1043,280,,,,
1400000US48201413100,48201413100,"Census Tract 4131, Harris County, Texas",3324,231,153,96,4.6,2.8,77,60,,,,,160,96,,,,,169,103,,,,,228,131,,,,,228,131,,,,,486,216,,,,,693,242,,,,,863,288,,,,
1400000US48201413201,48201413201,"Census Tract 4132.01, Harris County, Texas",2875,331,426,198,14.8,6.9,206,117,,,,,473,197,,,,,591,219,,,,,686,223,,,,,875,327,,,,,1223,325,,,,,1728,327,,,,,2073,340,,,,
1400000US48201413202,48201413202,"Census Tract 4132.02, Harris County, Texas",3325,351,504,175,15.2,5.1,321,121,,,,,504,175,,,,,552,178,,,,,689,174,,,,,739,176,,,,,1179,246,,,,,1558,277,,,,,2014,307,,,,
1400000US48201413300,48201413300,"Census Tract 4133, Harris County, Texas",7214,493,484,280,6.7,3.8,341,257,,,,,729,357,,,,,855,402,,,,,1077,430,,,,,1159,439,,,,,1572,489,,,,,2243,565,,,,,2931,661,,,,
1400000US48201420100,48201420100,"Census Tract 4201, Harris County, Texas",3048,311,804,302,26.4,8.6,260,91,,,,,1005,293,,,,,1146,288,,,,,1387,290,,,,,1453,307,,,,,1999,348,,,,,2237,311,,,,,2403,284,,,,
1400000US48201420200,48201420200,"Census Tract 4202, Harris County, Texas",2605,266,186,92,7.1,3.5,82,48,,,,,416,182,,,,,604,202,,,,,923,287,,,,,1031,297,,,,,1348,288,,,,,1757,308,,,,,2012,283,,,,
1400000US48201420300,48201420300,"Census Tract 4203, Harris County, Texas",3562,266,335,154,9.4,4.1,277,150,,,,,409,161,,,,,423,162,,,,,613,237,,,,,621,238,,,,,770,229,,,,,1346,271,,,,,1691,295,,,,
1400000US48201420400,48201420400,"Census Tract 4204, Harris County, Texas",3428,222,432,254,12.6,6.9,141,134,,,,,528,264,,,,,573,281,,,,,761,295,,,,,779,308,,,,,1198,345,,,,,1565,304,,,,,1803,308,,,,
1400000US48201420500,48201420500,"Census Tract 4205, Harris County, Texas",3780,518,1630,523,43.1,10.8,1052,509,,,,,2370,571,,,,,2642,569,,,,,2935,549,,,,,3132,544,,,,,3373,520,,,,,3603,528,,,,,3673,537,,,,
1400000US48201420600,48201420600,"Census Tract 4206, Harris County, Texas",2286,161,261,187,11.4,7.9,39,26,,,,,293,186,,,,,327,184,,,,,396,184,,,,,434,185,,,,,561,192,,,,,808,212,,,,,1068,217,,,,
1400000US48201420700,48201420700,"Census Tract 4207, Harris County, Texas",3274,200,61,55,1.9,1.7,31,27,,,,,81,60,,,,,168,91,,,,,179,90,,,,,222,94,,,,,480,194,,,,,774,259,,,,,1108,314,,,,
1400000US48201420800,48201420800,"Census Tract 4208, Harris County, Texas",2386,174,104,50,4.4,2,83,46,,,,,110,49,,,,,152,62,,,,,158,62,,,,,170,65,,,,,213,80,,,,,481,124,,,,,715,173,,,,
1400000US48201420900,48201420900,"Census Tract 4209, Harris County, Texas",6624,387,61,61,0.9,0.9,34,46,,,,,108,80,,,,,172,125,,,,,193,130,,,,,201,132,,,,,460,221,,,,,733,308,,,,,1085,451,,,,
1400000US48201421000,48201421000,"Census Tract 4210, Harris County, Texas",2746,188,52,44,1.9,1.6,41,42,,,,,57,44,,,,,57,44,,,,,105,54,,,,,200,107,,,,,418,153,,,,,572,170,,,,,705,177,,,,
1400000US48201421101,48201421101,"Census Tract 4211.01, Harris County, Texas",3373,303,1263,314,37.4,7.4,382,246,,,,,1325,311,,,,,1569,340,,,,,1604,339,,,,,1770,338,,,,,2369,307,,,,,2690,307,,,,,2844,306,,,,
1400000US48201421102,48201421102,"Census Tract 4211.02, Harris County, Texas",5264,586,1914,562,36.4,9.4,654,364,,,,,2728,594,,,,,3250,607,,,,,3942,566,,,,,4099,555,,,,,4557,556,,,,,4955,565,,,,,5187,587,,,,
1400000US48201421201,48201421201,"Census Tract 4212.01, Harris County, Texas",4552,463,1480,539,32.5,10.4,493,273,,,,,2187,517,,,,,2605,524,,,,,3042,517,,,,,3239,525,,,,,3766,530,,,,,4103,510,,,,,4358,482,,,,
1400000US48201421202,48201421202,"Census Tract 4212.02, Harris County, Texas",4394,493,2137,475,48.6,8.1,447,187,,,,,2565,576,,,,,3067,539,,,,,3531,510,,,,,3844,529,,,,,4185,507,,,,,4340,492,,,,,4357,496,,,,
1400000US48201421300,48201421300,"Census Tract 4213, Harris County, Texas",6871,646,3011,837,43.8,11.3,1145,506,,,,,3765,858,,,,,4242,886,,,,,5003,839,,,,,5019,839,,,,,6250,705,,,,,6478,681,,,,,6625,660,,,,
1400000US48201421401,48201421401,"Census Tract 4214.01, Harris County, Texas",3627,384,1518,397,41.9,9.3,487,325,,,,,1878,435,,,,,2451,540,,,,,2967,499,,,,,3010,497,,,,,3506,407,,,,,3528,405,,,,,3611,385,,,,
1400000US48201421402,48201421402,"Census Tract 4214.02, Harris County, Texas",3496,417,1685,428,48.2,10.8,211,105,,,,,2237,423,,,,,2564,374,,,,,2843,351,,,,,2894,354,,,,,3166,362,,,,,3174,362,,,,,3452,424,,,,
1400000US48201421403,48201421403,"Census Tract 4214.03, Harris County, Texas",3889,456,1767,504,45.4,11.3,291,203,,,,,2029,515,,,,,2367,464,,,,,2734,448,,,,,3193,453,,,,,3571,449,,,,,3782,461,,,,,3782,461,,,,
1400000US48201421500,48201421500,"Census Tract 4215, Harris County, Texas",5906,706,1619,566,27.4,7.9,516,324,,,,,2286,730,,,,,2823,818,,,,,3285,854,,,,,3725,876,,,,,4466,885,,,,,4998,838,,,,,5566,719,,,,
1400000US48201421600,48201421600,"Census Tract 4216, Harris County, Texas",7247,793,3062,744,42.3,8.6,1095,573,,,,,4113,747,,,,,4670,844,,,,,5939,864,,,,,6149,870,,,,,6472,854,,,,,6654,830,,,,,6910,794,,,,
1400000US48201421700,48201421700,"Census Tract 4217, Harris County, Texas",4708,341,829,314,17.6,6.2,43,70,,,,,893,335,,,,,1157,402,,,,,1406,408,,,,,1422,407,,,,,2066,457,,,,,2485,503,,,,,3161,436,,,,
1400000US48201421800,48201421800,"Census Tract 4218, Harris County, Texas",5471,463,592,295,10.8,5.6,398,212,,,,,1220,456,,,,,1470,447,,,,,1565,451,,,,,1688,470,,,,,3243,586,,,,,3562,606,,,,,3967,566,,,,
1400000US48201421900,48201421900,"Census Tract 4219, Harris County, Texas",2656,210,202,147,7.6,5.3,142,120,,,,,244,140,,,,,244,140,,,,,244,140,,,,,266,144,,,,,507,183,,,,,687,231,,,,,820,242,,,,
1400000US48201422000,48201422000,"Census Tract 4220, Harris County, Texas",2784,220,156,209,5.6,7.2,145,209,,,,,156,209,,,,,172,209,,,,,227,220,,,,,232,221,,,,,305,233,,,,,813,277,,,,,1090,306,,,,
1400000US48201422100,48201422100,"Census Tract 4221, Harris County, Texas",5314,379,784,535,14.8,9.9,446,437,,,,,1022,544,,,,,1296,567,,,,,1468,572,,,,,1584,547,,,,,2792,653,,,,,3689,423,,,,,4069,437,,,,
1400000US48201422200,48201422200,"Census Tract 4222, Harris County, Texas",5063,515,1726,493,34.1,8.5,600,392,,,,,2415,500,,,,,3029,511,,,,,3321,532,,,,,3415,537,,,,,4108,513,,,,,4387,501,,,,,4819,509,,,,
1400000US48201422301,48201422301,"Census Tract 4223.01, Harris County, Texas",7719,813,3306,952,42.8,10.8,1194,692,,,,,3749,986,,,,,4514,1070,,,,,4765,1093,,,,,4867,1077,,,,,6376,1059,,,,,7212,921,,,,,7521,876,,,,
1400000US48201422302,48201422302,"Census Tract 4223.02, Harris County, Texas",2253,278,282,121,12.5,5.5,102,65,,,,,426,161,,,,,643,255,,,,,873,254,,,,,1013,253,,,,,1384,257,,,,,1588,254,,,,,1820,260,,,,
1400000US48201422401,48201422401,"Census Tract 4224.01, Harris County, Texas",4214,506,1042,277,24.7,6.5,507,220,,,,,1234,316,,,,,1509,375,,,,,2187,439,,,,,2557,546,,,,,3427,554,,,,,3758,554,,,,,3956,536,,,,
1400000US48201422402,48201422402,"Census Tract 4224.02, Harris County, Texas",5745,538,1420,592,24.7,9.6,696,338,,,,,1969,581,,,,,2314,548,,,,,2645,540,,,,,2920,555,,,,,3934,575,,,,,4428,594,,,,,4701,556,,,,
1400000US48201422500,48201422500,"Census Tract 4225, Harris County, Texas",8026,660,2984,761,37.2,8.4,1066,590,,,,,3569,665,,,,,4054,697,,,,,4477,693,,,,,4878,762,,,,,5880,738,,,,,6591,761,,,,,7002,746,,,,
1400000US48201422600,48201422600,"Census Tract 4226, Harris County, Texas",6910,688,1152,498,16.7,6.6,464,249,,,,,1711,603,,,,,1945,624,,,,,2308,708,,,,,2680,721,,,,,4261,860,,,,,5009,873,,,,,5683,786,,,,
1400000US48201422701,48201422701,"Census Tract 4227.01, Harris County, Texas",5166,475,1574,475,30.5,8.6,748,387,,,,,1965,545,,,,,2440,611,,,,,2794,637,,,,,2813,641,,,,,3815,518,,,,,4514,548,,,,,4844,469,,,,
1400000US48201422702,48201422702,"Census Tract 4227.02, Harris County, Texas",2874,413,455,350,15.8,11.4,55,53,,,,,608,399,,,,,716,389,,,,,1090,401,,,,,1360,454,,,,,1689,447,,,,,1997,483,,,,,2180,479,,,,
1400000US48201422800,48201422800,"Census Tract 4228, Harris County, Texas",3428,457,1186,410,34.6,9.9,552,360,,,,,1350,429,,,,,1595,457,,,,,1787,484,,,,,1960,487,,,,,2405,461,,,,,2685,466,,,,,3021,464,,,,
1400000US48201422900,48201422900,"Census Tract 4229, Harris County, Texas",4671,514,1785,517,38.2,9.2,654,344,,,,,2161,482,,,,,2339,466,,,,,2596,513,,,,,2744,503,,,,,3725,539,,,,,4022,545,,,,,4235,509,,,,
1400000US48201423000,48201423000,"Census Tract 4230, Harris County, Texas",5795,609,2848,653,49.1,8.2,895,397,,,,,3213,613,,,,,3723,601,,,,,4404,732,,,,,4471,713,,,,,5301,675,,,,,5546,625,,,,,5636,617,,,,
1400000US48201423100,48201423100,"Census Tract 4231, Harris County, Texas",2587,372,1172,314,45.3,10.8,367,247,,,,,1492,361,,,,,1912,353,,,,,2065,340,,,,,2156,374,,,,,2366,401,,,,,2481,389,,,,,2545,374,,,,
1400000US48201423201,48201423201,"Census Tract 4232.01, Harris County, Texas",3294,399,126,69,3.8,2.2,70,49,,,,,131,70,,,,,301,163,,,,,730,498,,,,,766,498,,,,,1691,466,,,,,2170,461,,,,,2582,457,,,,
1400000US48201423202,48201423202,"Census Tract 4232.02, Harris County, Texas",8705,1007,2752,983,31.6,10.1,1318,803,,,,,4069,1073,,,,,4899,1154,,,,,5594,1180,,,,,5875,1239,,,,,7452,1071,,,,,7949,1112,,,,,8312,1078,,,,
1400000US48201423301,48201423301,"Census Tract 4233.01, Harris County, Texas",4729,412,929,287,19.6,5.8,520,250,,,,,1073,294,,,,,1187,306,,,,,1599,392,,,,,1794,405,,,,,2309,426,,,,,3119,478,,,,,3622,492,,,,
1400000US48201423302,48201423302,"Census Tract 4233.02, Harris County, Texas",5020,592,1023,439,20.4,9,159,120,,,,,1602,585,,,,,1706,603,,,,,1891,590,,,,,1929,567,,,,,2453,720,,,,,2961,602,,,,,3405,553,,,,
1400000US48201423401,48201423401,"Census Tract 4234.01, Harris County, Texas",5710,476,975,392,17.1,6.9,354,224,,,,,1517,491,,,,,1857,490,,,,,2351,503,,,,,2367,501,,,,,3863,620,,,,,4419,617,,,,,4839,512,,,,
1400000US48201423402,48201423402,"Census Tract 4234.02, Harris County, Texas",4422,583,564,312,12.8,6.6,102,93,,,,,763,326,,,,,878,334,,,,,1480,546,,,,,1480,546,,,,,2247,700,,,,,3077,676,,,,,3603,664,,,,
1400000US48201423500,48201423500,"Census Tract 4235, Harris County, Texas",2177,176,340,151,15.6,6.7,130,107,,,,,538,208,,,,,559,211,,,,,627,222,,,,,665,221,,,,,1009,221,,,,,1281,248,,,,,1487,255,,,,
1400000US48201423600,48201423600,"Census Tract 4236, Harris County, Texas",7418,909,949,628,12.8,7.5,468,383,,,,,1296,687,,,,,2016,972,,,,,2438,1007,,,,,3563,904,,,,,4691,973,,,,,5440,955,,,,,6095,950,,,,
1400000US48201430100,48201430100,"Census Tract 4301, Harris County, Texas",6194,590,468,327,7.6,5.2,145,163,,,,,641,343,,,,,838,355,,,,,957,367,,,,,957,367,,,,,1358,390,,,,,2391,575,,,,,2877,652,,,,
1400000US48201430200,48201430200,"Census Tract 4302, Harris County, Texas",1636,183,102,69,6.2,4.1,44,33,,,,,152,87,,,,,169,92,,,,,283,152,,,,,315,151,,,,,466,166,,,,,630,170,,,,,889,189,,,,
1400000US48201430300,48201430300,"Census Tract 4303, Harris County, Texas",4688,16,58,51,1.2,1.1,46,48,,,,,85,69,,,,,85,69,,,,,217,172,,,,,217,172,,,,,363,198,,,,,402,211,,,,,569,257,,,,
1400000US48201430400,48201430400,"Census Tract 4304, Harris County, Texas",3294,44,120,78,3.6,2.4,67,60,,,,,144,84,,,,,150,85,,,,,202,94,,,,,202,94,,,,,276,108,,,,,365,124,,,,,403,136,,,,
1400000US48201430500,48201430500,"Census Tract 4305, Harris County, Texas",2659,38,274,149,10.3,5.6,198,151,,,,,302,151,,,,,430,196,,,,,461,194,,,,,579,223,,,,,921,236,,,,,1024,233,,,,,1237,219,,,,
1400000US48201430600,48201430600,"Census Tract 4306, Harris County, Texas",3909,17,130,126,3.3,3.2,2,4,,,,,270,197,,,,,274,198,,,,,289,198,,,,,289,198,,,,,552,291,,,,,689,309,,,,,938,339,,,,
1400000US48201430700,48201430700,"Census Tract 4307, Harris County, Texas",3420,295,190,129,5.6,3.9,78,65,,,,,242,137,,,,,391,195,,,,,687,319,,,,,812,335,,,,,1073,331,,,,,1349,339,,,,,1633,333,,,,
1400000US48201430800,48201430800,"Census Tract 4308, Harris County, Texas",5265,376,79,65,1.5,1.2,72,64,,,,,91,67,,,,,120,83,,,,,288,154,,,,,335,159,,,,,693,220,,,,,1262,434,,,,,1755,437,,,,
1400000US48201430900,48201430900,"Census Tract 4309, Harris County, Texas",6132,453,380,193,6.2,3.2,284,154,,,,,575,251,,,,,636,294,,,,,844,350,,,,,861,351,,,,,1507,445,,,,,2164,462,,,,,2627,525,,,,
1400000US48201431000,48201431000,"Census Tract 4310, Harris County, Texas",5732,789,124,91,2.2,1.6,114,89,,,,,161,90,,,,,643,649,,,,,883,679,,,,,901,679,,,,,1581,1009,,,,,2204,951,,,,,2428,933,,,,
1400000US48201431101,48201431101,"Census Tract 4311.01, Harris County, Texas",3366,429,612,320,18.2,9.1,478,374,,,,,671,339,,,,,671,339,,,,,897,428,,,,,914,430,,,,,1167,492,,,,,1816,451,,,,,2169,457,,,,
